"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2010",70.908,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2010",44.185,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2009",96.953,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2009",227.922,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2009",188.128,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2009",121.266,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2009",133.619,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2009",86.796,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2009",77.546,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2009",83.793,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2009",88.69,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2009",69.158,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2009",101.315,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2009",228.459,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2009",187.451,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2009",134.901,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2009",134.01,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2009",86.887,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2009",80.068,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2009",90.973,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2009",88.766,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2009",73.8,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2009",66.616,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2009",217.966,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2009",192.251,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2009",92.118,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2009",114.917,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2009",76.398,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2009",46.674,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2009",33.599,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2009",70.953,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2009",40.875,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2008",97.697,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2008",227.279,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2008",191.505,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2008",120.673,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2008",135.4,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2008",88.278,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2008",74.344,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2008",88.237,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2008",93.031,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2008",68.674,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2008",103.196,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2008",228.297,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2008",194.483,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
